dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,0,0.9569012522697449,0.9509269595146179,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,1,0.9549918174743652,0.9539258480072021,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,2,0.9536279439926147,0.9563794732093811,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,3,0.9519912600517273,0.9514721632003784,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,4,0.9571740031242371,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,5,0.9582651257514954,0.9550163745880127,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,6,0.9533551335334778,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,7,0.9528095722198486,0.9558342695236206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,8,0.9558101296424866,0.9563794732093811,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.5099999999999996,9,0.9558101296424866,0.9520174264907837,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.6099999999999997,0,0.9585379362106323,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.6099999999999997,1,0.9539006948471069,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
