dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Physics,34493,495924,8415,5,10,-0.99,0.30999999999999983,9,0.9679617285728455,0.9633333086967468,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,0,0.9668020009994507,0.9720289707183838,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,1,0.9662221074104309,0.964057981967926,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,2,0.9694114327430725,0.9650724530220032,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,3,0.9660771489143372,0.9644927382469177,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,4,0.9647724032402039,0.964057981967926,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,5,0.9662221074104309,0.9659420251846313,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,6,0.9670919179916382,0.9679710268974304,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,7,0.9688315391540527,0.9671014547348022,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,8,0.9659321308135986,0.9685507416725159,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.4099999999999997,9,0.970136284828186,0.9665217399597168,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,0,0.9662221074104309,0.9723188281059265,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,1,0.9669469594955444,0.9650724530220032,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,2,0.970136284828186,0.9653623104095459,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,3,0.968686580657959,0.9676811695098877,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,4,0.9654972553253174,0.9647825956344604,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,5,0.968251645565033,0.9671014547348022,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,6,0.967671811580658,0.9684057831764221,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,7,0.9679617285728455,0.967536211013794,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,8,0.9639025926589966,0.9685507416725159,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.5099999999999996,9,0.9707161784172058,0.9682608842849731,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.6099999999999997,0,0.9666569828987122,0.9720289707183838,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.6099999999999997,1,0.9672368764877319,0.9652174115180969,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.6099999999999997,2,0.970136284828186,0.9650724530220032,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.6099999999999997,3,0.9685416221618652,0.9676811695098877,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.6099999999999997,4,0.9653522968292236,0.9649275541305542,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,0.6099999999999997,5,0.967671811580658,0.9666666388511658,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
