dataset,n_bins,metric_family,feature_index,component,bin_index,bin_left,bin_right,metric_value,num_nodes,num_edges,num_features,num_classes,homophily,label_scope,label_split_mode,label_train_r,label_seeds,label_seed_count,spectral_method,requested_device,compute_device,device_fallback_reason,chebyshev_order,chebyshev_jackson,lanczos_steps,lanczos_feature_probes,lanczos_seed
Actor,10,feature_density,5,feature_spectral_density,5,1.0,1.2000000000000002,1.1646836102393254,7600,30019,932,5,0.20498234033584595,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Actor,10,feature_density,6,feature_spectral_density,6,1.2000000000000002,1.4000000000000001,0.6864199821899121,7600,30019,932,5,0.20498234033584595,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Actor,10,feature_density,7,feature_spectral_density,7,1.4000000000000001,1.6,0.48728330199637865,7600,30019,932,5,0.20498234033584595,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Actor,10,feature_density,8,feature_spectral_density,8,1.6,1.8,0.24394230124834526,7600,30019,932,5,0.20498234033584595,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Actor,10,feature_density,9,feature_spectral_density,9,1.8,2.0,0.025497637778168474,7600,30019,932,5,0.20498234033584595,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Actor,10,homophily,0,homophily,-1,nan,nan,0.20498234033584595,7600,30019,932,5,0.20498234033584595,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,1,label_slp,0,label_slp_mass,0,0.0,2.0,1.0000034873651464,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,1,feature_density,0,feature_spectral_density,0,0.0,2.0,0.46765831465437696,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,1,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,2,label_slp,0,label_slp_mass,0,0.0,1.0,0.5043739168679335,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,2,label_slp,1,label_slp_mass,1,1.0,2.0,0.4956295722011876,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,2,feature_density,0,feature_spectral_density,0,0.0,1.0,0.5142457127268805,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,2,feature_density,1,feature_spectral_density,1,1.0,2.0,0.4210709282477959,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,2,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,3,label_slp,0,label_slp_mass,0,0.0,0.6666666666666666,0.2629438243270942,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,3,label_slp,1,label_slp_mass,1,0.6666666666666666,1.3333333333333333,0.560238952208242,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,3,label_slp,2,label_slp_mass,2,1.3333333333333333,2.0,0.17682071504603775,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,3,feature_density,0,feature_spectral_density,0,0.0,0.6666666666666666,0.45297427822783004,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,3,feature_density,1,feature_spectral_density,1,0.6666666666666666,1.3333333333333333,0.7455999611587005,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,3,feature_density,2,feature_spectral_density,2,1.3333333333333333,2.0,0.20440073301228612,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,3,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,label_slp,0,label_slp_mass,0,0.0,0.5,0.21813288066765785,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,label_slp,1,label_slp_mass,1,0.5,1.0,0.2862410307546301,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,label_slp,2,label_slp_mass,2,1.0,1.5,0.4338685091773584,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,label_slp,3,label_slp_mass,3,1.5,2.0,0.061761073278924584,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,feature_density,0,feature_spectral_density,0,0.0,0.5,0.5154126879908942,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,feature_density,1,feature_spectral_density,1,0.5,1.0,0.5130787355185462,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,feature_density,2,feature_spectral_density,2,1.0,1.5,0.7412512193222018,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,feature_density,3,feature_spectral_density,3,1.5,2.0,0.10089063717338995,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,4,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,label_slp,0,label_slp_mass,0,0.0,0.4,0.20243629317909456,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,label_slp,1,label_slp_mass,1,0.4,0.8,0.11492400452352106,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,label_slp,2,label_slp_mass,2,0.8,1.2000000000000002,0.3609894495950385,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,label_slp,3,label_slp_mass,3,1.2000000000000002,1.6,0.29283100419781116,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,label_slp,4,label_slp_mass,4,1.6,2.0,0.028822729515493677,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,feature_density,0,feature_spectral_density,0,0.0,0.4,0.6018021506120036,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,feature_density,1,feature_spectral_density,1,0.4,0.8,0.27450582141967866,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,feature_density,2,feature_spectral_density,2,0.8,1.2000000000000002,0.7681975900934291,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,feature_density,3,feature_spectral_density,3,1.2000000000000002,1.6,0.6401657452052749,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,feature_density,4,feature_spectral_density,4,1.6,2.0,0.05362030619500647,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,5,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,label_slp,0,label_slp_mass,0,0.0,0.3333333333333333,0.18829434662909356,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,label_slp,1,label_slp_mass,1,0.3333333333333333,0.6666666666666666,0.07464947817984814,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,label_slp,2,label_slp_mass,2,0.6666666666666666,1.0,0.24143008901381618,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,label_slp,3,label_slp_mass,3,1.0,1.3333333333333333,0.31880886799916686,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,label_slp,4,label_slp_mass,4,1.3333333333333333,1.6666666666666665,0.1614714975214987,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,label_slp,5,label_slp_mass,5,1.6666666666666665,2.0,0.01534921384016161,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,feature_density,0,feature_spectral_density,0,0.0,0.3333333333333333,0.6802752291669337,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,feature_density,1,feature_spectral_density,1,0.3333333333333333,0.6666666666666666,0.22567333312168758,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,feature_density,2,feature_spectral_density,2,0.6666666666666666,1.0,0.6367885554766558,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,feature_density,3,feature_spectral_density,3,1.0,1.3333333333333333,0.8544113347594589,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,feature_density,4,feature_spectral_density,4,1.3333333333333333,1.6666666666666665,0.37808039408216704,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,feature_density,5,feature_spectral_density,5,1.6666666666666665,2.0,0.03072107239810539,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,6,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,label_slp,0,label_slp_mass,0,0.0,0.2857142857142857,0.1758745695871752,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,label_slp,1,label_slp_mass,1,0.2857142857142857,0.5714285714285714,0.06095693921034802,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,label_slp,2,label_slp_mass,2,0.5714285714285714,0.8571428571428571,0.10475522538429552,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,label_slp,3,label_slp_mass,3,0.8571428571428571,1.1428571428571428,0.2839355407680545,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,label_slp,4,label_slp_mass,4,1.1428571428571428,1.4285714285714284,0.27296545006981443,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,label_slp,5,label_slp_mass,5,1.4285714285714284,1.7142857142857142,0.09273935781971854,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,label_slp,6,label_slp_mass,6,1.7142857142857142,2.0,0.008776405565414633,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,feature_density,0,feature_spectral_density,0,0.0,0.2857142857142857,0.7546929774421816,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,feature_density,1,feature_spectral_density,1,0.2857142857142857,0.5714285714285714,0.2116339262767139,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,feature_density,2,feature_spectral_density,2,0.5714285714285714,0.8571428571428571,0.33123846891628994,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,feature_density,3,feature_spectral_density,3,0.8571428571428571,1.1428571428571428,0.8530091074222393,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,feature_density,4,feature_spectral_density,4,1.1428571428571428,1.4285714285714284,0.8232581682338308,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,feature_density,5,feature_spectral_density,5,1.4285714285714284,1.7142857142857142,0.28361264079815524,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,feature_density,6,feature_spectral_density,6,1.7142857142857142,2.0,0.016162947144680247,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,7,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,label_slp,0,label_slp_mass,0,0.0,0.25,0.16920252938142027,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,label_slp,1,label_slp_mass,1,0.25,0.5,0.04893034981476824,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,label_slp,2,label_slp_mass,2,0.5,0.75,0.07831023985478691,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,label_slp,3,label_slp_mass,3,0.75,1.0,0.207930792074316,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,label_slp,4,label_slp_mass,4,1.0,1.25,0.23690708592160514,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,label_slp,5,label_slp_mass,5,1.25,1.5,0.1969614196792085,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,label_slp,6,label_slp_mass,6,1.5,1.75,0.05654649659572547,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,label_slp,7,label_slp_mass,7,1.75,2.0,0.005214576542402774,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,feature_density,0,feature_spectral_density,0,0.0,0.25,0.8330099474853062,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,feature_density,1,feature_spectral_density,1,0.25,0.5,0.19781540516463758,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,feature_density,2,feature_spectral_density,2,0.5,0.75,0.3014633540481746,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,feature_density,3,feature_spectral_density,3,0.75,1.0,0.7246941140724372,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,feature_density,4,feature_spectral_density,4,1.0,1.25,0.8040474715311053,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,feature_density,5,feature_spectral_density,5,1.25,1.5,0.678454980723541,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,feature_density,6,feature_spectral_density,6,1.5,1.75,0.1928347105939765,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,feature_density,7,feature_spectral_density,7,1.75,2.0,0.008946563540143357,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,8,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,0,label_slp_mass,0,0.0,0.2222222222222222,0.1639693341677548,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,1,label_slp_mass,1,0.2222222222222222,0.4444444444444444,0.045384565656817054,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,2,label_slp_mass,2,0.4444444444444444,0.6666666666666666,0.053589925837480935,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,3,label_slp_mass,3,0.6666666666666666,0.8888888888888888,0.10676254772179797,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,4,label_slp_mass,4,0.8888888888888888,1.1111111111111112,0.2101675639514589,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,5,label_slp_mass,5,1.1111111111111112,1.3333333333333333,0.24330884304504652,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,6,label_slp_mass,6,1.3333333333333333,1.5555555555555554,0.13796540951374497,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,7,label_slp_mass,7,1.5555555555555554,1.7777777777777777,0.03511464145811053,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,label_slp,8,label_slp_mass,8,1.7777777777777777,2.0,0.003740661397988146,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,0,feature_spectral_density,0,0.0,0.2222222222222222,0.9135482231256503,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,1,feature_spectral_density,1,0.2222222222222222,0.4444444444444444,0.20509572195015305,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,2,feature_spectral_density,2,0.4444444444444444,0.6666666666666666,0.24027887101512316,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,3,feature_spectral_density,3,0.6666666666666666,0.8888888888888888,0.40967317290579897,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,4,feature_spectral_density,4,0.8888888888888888,1.1111111111111112,0.8290484748976412,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,5,feature_spectral_density,5,1.1111111111111112,1.3333333333333333,0.9980782094243361,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,6,feature_spectral_density,6,1.3333333333333333,1.5555555555555554,0.4859263469893897,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,7,feature_spectral_density,7,1.5555555555555554,1.7777777777777777,0.1206327066127977,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,feature_density,8,feature_spectral_density,8,1.7777777777777777,2.0,0.006643150065723349,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,9,homophily,0,homophily,-1,nan,nan,0.30125351846218107,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,10,label_slp,0,label_slp_mass,0,0.0,0.2,0.1639693341677548,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,10,label_slp,1,label_slp_mass,1,0.2,0.4,0.03846696030371138,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
AmazonRatings,10,label_slp,2,label_slp_mass,2,0.4,0.6000000000000001,0.04516686540507004,24492,186100,300,5,0.30125351846218107,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
